Item Type	Filter Code	ID	Affix	Attributes	Magic Only	alvl	rlvl	freq	group	Changes
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Non-class Bows	BOW AND !ZON		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Non-class Bows	BOW AND !ZON		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Non-class Bows	BOW AND !ZON		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Non-class Bows	BOW AND !ZON		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Non-class Bows	BOW AND !ZON		Frost	+1 Cold Damage		1-3	1	4	10	
Non-class Bows	BOW AND !ZON		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Non-class Bows	BOW AND !ZON		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Non-class Bows	BOW AND !ZON		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Non-class Bows	BOW AND !ZON		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Non-class Bows	BOW AND !ZON		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Non-class Bows	BOW AND !ZON		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Non-class Bows	BOW AND !ZON		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Non-class Bows	BOW AND !ZON		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Non-class Bows	BOW AND !ZON		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Non-class Bows	BOW AND !ZON		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Non-class Bows	BOW AND !ZON		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Non-class Bows	BOW AND !ZON		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Non-class Bows	BOW AND !ZON		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Non-class Bows	BOW AND !ZON		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Non-class Bows	BOW AND !ZON		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Non-class Bows	BOW AND !ZON		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Non-class Bows	BOW AND !ZON		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Non-class Bows	BOW AND !ZON		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Non-class Bows	BOW AND !ZON		Evisceration	+[41-63] to Maximum Damage		45	37	3	14	new
Non-class Bows	BOW AND !ZON		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Non-class Bows	BOW AND !ZON		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Non-class Bows	BOW AND !ZON		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Non-class Bows	BOW AND !ZON		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Non-class Bows	BOW AND !ZON		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Non-class Bows	BOW AND !ZON		Blight	+1 Poison Damage over 2 seconds		1-4	1	4	16	
Non-class Bows	BOW AND !ZON		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Non-class Bows	BOW AND !ZON		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Non-class Bows	BOW AND !ZON	240	Dexterity	+[1-2] to Dexterity		1-41	1	4	17	added max alvl, added Helm
Non-class Bows	BOW AND !ZON	241	Skill	+[3-5] to Dexterity		11-51	8	3	17	added max alvl, added Quiver, added Helm
Non-class Bows	BOW AND !ZON	242	Accuracy	+[6-9] to Dexterity		27	20	3	17	added Quiver, added Helm
Non-class Bows	BOW AND !ZON	243	Precision	+[10-15] to Dexterity		43	35	3	17	added Quiver, added Helm
Non-class Bows	BOW AND !ZON	244	Perfection	+[16-20] to Dexterity		59	51	3	17	added Chest, Shield, added Helm
Non-class Bows	BOW AND !ZON	245	Nirvana	+[21-30] to Dexterity		72	64	3	17	was 1, added Helm, Chest, Shield
Non-class Bows	BOW AND !ZON	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Non-class Bows	BOW AND !ZON		Radiance	+3 to Light Radius, +[30-60] to Attack Rating		15-55	11	1	25	split off Ring, Amulet, added max alvl, added Chest, Quiver, AR was 30
Non-class Bows	BOW AND !ZON		Clarity	+4 to Light Radius, +[60-120] to Attack Rating		25	21	1	25	new
Non-class Bows	BOW AND !ZON		Divinity	+5 to Light Radius, +[120-240] to Attack Rating		50	42	1	25	new
Non-class Bows	BOW AND !ZON	312	Sun	+5 to Light Radius, [10-20]% Bonus to Attack Rating		17	12	1	25	added Chest, increased AR% values
Non-class Bows	BOW AND !ZON	824	Sunset	+5 to Light Radius, 10% Bonus to Attack Rating		27	22	1	25	new
Non-class Bows	BOW AND !ZON	855	Sunset	+[5-8] to Light Radius, 10% Bonus to Attack Rating		34	26	1	25	new
Non-class Bows	BOW AND !ZON		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Non-class Bows	BOW AND !ZON		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Non-class Bows	BOW AND !ZON		Ease	Requirements -20%		15	11	3	30	
Non-class Bows	BOW AND !ZON		Simplicity	Requirements -30%		25	18	2	30	
Non-class Bows	BOW AND !ZON		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Non-class Bows	BOW AND !ZON		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Non-class Bows	BOW AND !ZON		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Non-class Bows	BOW AND !ZON		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Non-class Bows	BOW AND !ZON		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Non-class Bows	BOW AND !ZON		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Non-class Bows	BOW AND !ZON		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Non-class Bows	BOW AND !ZON		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Non-class Bows	BOW AND !ZON		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Non-class Bows	BOW AND !ZON		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Non-class Bows	BOW AND !ZON		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Non-class Bows	BOW AND !ZON		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Non-class Bows	BOW AND !ZON		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Non-class Bows	BOW AND !ZON		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Non-class Bows	BOW AND !ZON		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Non-class Bows	BOW AND !ZON		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Non-class Bows	BOW AND !ZON		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Non-class Bows	BOW AND !ZON		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Non-class Bows	BOW AND !ZON		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Non-class Bows	BOW AND !ZON		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Non-class Bows	BOW AND !ZON		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Non-class Bows	BOW AND !ZON		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Non-class Bows	BOW AND !ZON		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Non-class Bows	BOW AND !ZON	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Non-class Bows	BOW AND !ZON	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Non-class Bows	BOW AND !ZON	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Non-class Bows	BOW AND !ZON	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Non-class Bows	BOW AND !ZON	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Non-class Bows	BOW AND !ZON		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Non-class Bows	BOW AND !ZON		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Non-class Bows	BOW AND !ZON		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Non-class Bows	BOW AND !ZON		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
Non-class Bows	BOW AND !ZON		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Amazon Bows	BOW AND ZON		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Amazon Bows	BOW AND ZON		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Amazon Bows	BOW AND ZON		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Amazon Bows	BOW AND ZON		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Amazon Bows	BOW AND ZON		Frost	+1 Cold Damage		1-3	1	4	10	
Amazon Bows	BOW AND ZON		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Amazon Bows	BOW AND ZON		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Amazon Bows	BOW AND ZON		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Amazon Bows	BOW AND ZON		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Amazon Bows	BOW AND ZON		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Amazon Bows	BOW AND ZON		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Amazon Bows	BOW AND ZON		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Amazon Bows	BOW AND ZON		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Amazon Bows	BOW AND ZON		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Amazon Bows	BOW AND ZON		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Amazon Bows	BOW AND ZON		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Amazon Bows	BOW AND ZON		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Amazon Bows	BOW AND ZON		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Amazon Bows	BOW AND ZON		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Amazon Bows	BOW AND ZON		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Amazon Bows	BOW AND ZON		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Amazon Bows	BOW AND ZON		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Amazon Bows	BOW AND ZON		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Amazon Bows	BOW AND ZON		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Amazon Bows	BOW AND ZON		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Amazon Bows	BOW AND ZON		Evisceration	+[41-63] to Maximum Damage		45	37	3	14	new
Amazon Bows	BOW AND ZON		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Amazon Bows	BOW AND ZON		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Amazon Bows	BOW AND ZON		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Amazon Bows	BOW AND ZON		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Amazon Bows	BOW AND ZON		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Amazon Bows	BOW AND ZON		Blight	+1 Poison Damage over 2 seconds		1-4	1	4	16	
Amazon Bows	BOW AND ZON		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Amazon Bows	BOW AND ZON		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Amazon Bows	BOW AND ZON		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Amazon Bows	BOW AND ZON		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Amazon Bows	BOW AND ZON	240	Dexterity	+[1-2] to Dexterity		1-41	1	4	17	added max alvl, added Helm
Amazon Bows	BOW AND ZON	241	Skill	+[3-5] to Dexterity		11-51	8	3	17	added max alvl, added Quiver, added Helm
Amazon Bows	BOW AND ZON	242	Accuracy	+[6-9] to Dexterity		27	20	3	17	added Quiver, added Helm
Amazon Bows	BOW AND ZON	243	Precision	+[10-15] to Dexterity		43	35	3	17	added Quiver, added Helm
Amazon Bows	BOW AND ZON	244	Perfection	+[16-20] to Dexterity		59	51	3	17	added Chest, Shield, added Helm
Amazon Bows	BOW AND ZON	245	Nirvana	+[21-30] to Dexterity		72	64	3	17	was 1, added Helm, Chest, Shield
Amazon Bows	BOW AND ZON	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Amazon Bows	BOW AND ZON		Radiance	+3 to Light Radius, +[30-60] to Attack Rating		15-55	11	1	25	split off Ring, Amulet, added max alvl, added Chest, Quiver, AR was 30
Amazon Bows	BOW AND ZON		Clarity	+4 to Light Radius, +[60-120] to Attack Rating		25	21	1	25	new
Amazon Bows	BOW AND ZON		Divinity	+5 to Light Radius, +[120-240] to Attack Rating		50	42	1	25	new
Amazon Bows	BOW AND ZON	312	Sun	+5 to Light Radius, [10-20]% Bonus to Attack Rating		17	12	1	25	added Chest, increased AR% values
Amazon Bows	BOW AND ZON	824	Sunset	+5 to Light Radius, 10% Bonus to Attack Rating		27	22	1	25	new
Amazon Bows	BOW AND ZON	855	Sunset	+[5-8] to Light Radius, 10% Bonus to Attack Rating		34	26	1	25	new
Amazon Bows	BOW AND ZON		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Amazon Bows	BOW AND ZON		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Amazon Bows	BOW AND ZON		Ease	Requirements -20%		15	11	3	30	
Amazon Bows	BOW AND ZON		Simplicity	Requirements -30%		25	18	2	30	
Amazon Bows	BOW AND ZON	825	Pacing	+10% Faster Run/Walk		12	8	4	35	new, increased frequency
Amazon Bows	BOW AND ZON	826	Haste	+20% Faster Run/Walk		22	16	4	35	new, increased frequency
Amazon Bows	BOW AND ZON		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Amazon Bows	BOW AND ZON		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Amazon Bows	BOW AND ZON		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Amazon Bows	BOW AND ZON		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Amazon Bows	BOW AND ZON		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Amazon Bows	BOW AND ZON		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Amazon Bows	BOW AND ZON		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Amazon Bows	BOW AND ZON		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Amazon Bows	BOW AND ZON		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Amazon Bows	BOW AND ZON		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Amazon Bows	BOW AND ZON		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Amazon Bows	BOW AND ZON		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Amazon Bows	BOW AND ZON		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Amazon Bows	BOW AND ZON		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Amazon Bows	BOW AND ZON		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Amazon Bows	BOW AND ZON		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Amazon Bows	BOW AND ZON		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Amazon Bows	BOW AND ZON		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Amazon Bows	BOW AND ZON		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Amazon Bows	BOW AND ZON		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Amazon Bows	BOW AND ZON		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Amazon Bows	BOW AND ZON		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Amazon Bows	BOW AND ZON		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Amazon Bows	BOW AND ZON	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Amazon Bows	BOW AND ZON	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Amazon Bows	BOW AND ZON	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Amazon Bows	BOW AND ZON	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Amazon Bows	BOW AND ZON	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Amazon Bows	BOW AND ZON		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Amazon Bows	BOW AND ZON		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Amazon Bows	BOW AND ZON		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Amazon Bows	BOW AND ZON		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
Amazon Bows	BOW AND ZON		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Crossbows	XBOW		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Crossbows	XBOW		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Crossbows	XBOW		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Crossbows	XBOW		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Crossbows	XBOW		Frost	+1 Cold Damage		1-3	1	4	10	
Crossbows	XBOW		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Crossbows	XBOW		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Crossbows	XBOW		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Crossbows	XBOW		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Crossbows	XBOW		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Crossbows	XBOW		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Crossbows	XBOW		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Crossbows	XBOW		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Crossbows	XBOW		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Crossbows	XBOW		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Crossbows	XBOW		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Crossbows	XBOW		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Crossbows	XBOW		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Crossbows	XBOW		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Crossbows	XBOW		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Crossbows	XBOW		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Crossbows	XBOW		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Crossbows	XBOW		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Crossbows	XBOW		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Crossbows	XBOW		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Crossbows	XBOW		Evisceration	+[41-63] to Maximum Damage		45	37	3	14	new
Crossbows	XBOW		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Crossbows	XBOW		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Crossbows	XBOW		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Crossbows	XBOW		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Crossbows	XBOW		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Crossbows	XBOW		Blight	+1 Poison Damage over 2 seconds		1-4	1	4	16	
Crossbows	XBOW		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Crossbows	XBOW		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Crossbows	XBOW		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Crossbows	XBOW		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Crossbows	XBOW	240	Dexterity	+[1-2] to Dexterity		1-41	1	4	17	added max alvl, added Helm
Crossbows	XBOW	241	Skill	+[3-5] to Dexterity		11-51	8	3	17	added max alvl, added Quiver, added Helm
Crossbows	XBOW	242	Accuracy	+[6-9] to Dexterity		27	20	3	17	added Quiver, added Helm
Crossbows	XBOW	243	Precision	+[10-15] to Dexterity		43	35	3	17	added Quiver, added Helm
Crossbows	XBOW	244	Perfection	+[16-20] to Dexterity		59	51	3	17	added Chest, Shield, added Helm
Crossbows	XBOW	245	Nirvana	+[21-30] to Dexterity		72	64	3	17	was 1, added Helm, Chest, Shield
Crossbows	XBOW	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Crossbows	XBOW		Radiance	+3 to Light Radius, +[30-60] to Attack Rating		15-55	11	1	25	split off Ring, Amulet, added max alvl, added Chest, Quiver, AR was 30
Crossbows	XBOW		Clarity	+4 to Light Radius, +[60-120] to Attack Rating		25	21	1	25	new
Crossbows	XBOW		Divinity	+5 to Light Radius, +[120-240] to Attack Rating		50	42	1	25	new
Crossbows	XBOW	312	Sun	+5 to Light Radius, [10-20]% Bonus to Attack Rating		17	12	1	25	added Chest, increased AR% values
Crossbows	XBOW	824	Sunset	+5 to Light Radius, 10% Bonus to Attack Rating		27	22	1	25	new
Crossbows	XBOW	855	Sunset	+[5-8] to Light Radius, 10% Bonus to Attack Rating		34	26	1	25	new
Crossbows	XBOW		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
