Item Type	Filter Code	ID	Affix	Attributes	Magic Only	alvl	rlvl	freq	group	Changes
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		King's	[121-150] to Attack Rating, +[81-100]% Enhanced Damage		56	48	5	111	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Master's	[151-250] to Attack Rating, +[101-150]% Enhanced Damage		56	48	5	111	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Grandmaster's	[251-300] to Attack Rating, +[151-200]% Enhanced Damage	1	69	61	4	111	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fool's	+[0-49] to Maximum Damage (+0.5 per Level), +[16-1633] to Attack Rating (+16.5 per Level)		50	37	7	111	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Hawkeye	+[6-594] to Attack Rating (+6 per Level)	1	35	26	7	111	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Serpent's	+[11-20] to Mana		37-77	27	2	115	split off Boots, Gloves, added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Azure	Cold Resist +[5-10]%		5-45	3	2	117	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lapis	Cold Resist +[11-20]%		35	26	2	117	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Cobalt	Cold Resist +[21-30]%		55	41	2	117	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Crimson	Fire Resist +[5-10]%		5-45	3	4	118	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Russet	Fire Resist +[11-20]%		35	26	1	118	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Garnet	Fire Resist +[21-30]%		55	41	1	118	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Tangerine	Lightning Resist +[5-10]%		5-45	3	4	119	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Ocher	Lightning Resist +[11-20]%		35	26	1	119	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Coral	Lightning Resist +[21-30]%		55	41	1	119	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Beryl	Poison Resist +[5-10]%		5-45	3	4	120	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Viridian	Poison Resist +[11-20]%		35	26	1	120	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Jade	Poison Resist +[21-30]%		55	41	1	120	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Triumphant	+1 to Mana after each Kill		3-43	2	4	121	added max alvl, added Chest, Helm, Shield, Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Victorious	+[2-5] to Mana after each Kill		17	12	4	121	added Chest, Helm, Shield, Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Mechanist's	Socketed ([1-2])		10	7	3	122	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Artisan's	Socketed (3)		33	25	2	122	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Artisan's	Socketed (3)	1	33	25	2	122	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Artisan's	Socketed (3)	1	33	25	2	122	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Jeweler's	Socketed (4)	1	55	47	1	122	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Lunar	+[25-50] to Attack Rating against Demons, +[10-25]% Damage to Demons		3-43	1	2	123	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Arcadian	+[51-100] to Attack Rating against Demons, +[26-50]% Damage to Demons		15-55	11	2	123	added max alvl, added Helm
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Unearthly	+[101-150] to Attack Rating against Demons, +[51-100]% Damage to Demons		25	18	1	123	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Astral	+[151-200] to Attack Rating against Demons, +[101-150]% Damage to Demons		35	26	1	123	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Elysian	+[201-300] to Attack Rating against Demons, +[151-200]% Damage to Demons		45	33	1	123	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Celestial	+[301-400] to Attack Rating against Demons, +[201-300]% Damage to Demons	1	55	41	1	123	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Expert's	+1 to Combat Skills (Barbarian Only)		20	15	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Veteran's	+2 to Combat Skills (Barbarian Only)		40	30	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Master's	+3 to Combat Skills (Barbarian Only)	1	60	45	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fanatic	+1 to Combat Masteries (Barbarian Only)		20	15	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Raging	+2 to Combat Masteries (Barbarian Only)		40	30	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Furious	+3 to Combat Masteries (Barbarian Only)	1	60	45	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Sounding	+1 to Warcries (Barbarian Only)		20	15	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Resonant	+2 to Warcries (Barbarian Only)		40	30	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Echoing	+3 to Warcries (Barbarian Only)	1	60	45	1	125	removed Knife
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Snowy	Adds [20-30] to [64-101] Cold Damage (1 second chill)		25-65	18	3	137	added max alvl, split off Circlet, added Quiver, damage was [6-9] to [19-30]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Shivering	Adds [37-56] to [115-166] Cold Damage (2 second chill)		35	26	2	137	added Quiver, damage was [10-15] to [31-45]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Boreal	Adds [46-62] to [131-256] Cold Damage (3 second chill)		50	40	1	137	added Quiver, damage was [16-23] to [46-90]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Hibernal	Adds [60-112] to [226-348] Cold Damage (4 second chill)		70	60	1	137	added Quiver, damage was [24-45] to [91-140]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Fiery	Adds [28-43] to [53-103] Fire Damage		25-65	18	3	138	added max alvl, split off Circlet, added Quiver, damage was [16-25] to [31-60]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Smoldering	Adds [47-72] to [109-161] Fire Damage		35	26	2	138	added Quiver, damage was [26-50] to [61-90]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Smoking	Adds [81-128] to [145-208] Fire Damage		47	37	1	138	added Quiver, damage was [51-80] to [91-130]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Flaming	Adds [138-204] to [224-306] Fire Damage		61	51	1	138	added Quiver, damage was [81-120] to [131-180]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Scorching	Adds [217-306] to [325-432] Fire Damage		77	67	1	138	added Quiver, damage was [121-170] to [181-240]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Static	Adds 1 to [49-120] Lightning Damage		25-65	18	3	139	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Glowing	Adds 1 to [121-180] Lightning Damage		34	25	2	139	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Buzzing	Adds 1 to [181-260] Lightning Damage		46	36	1	139	added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Arcing	Adds 1 to [287-396] Lightning Damage		60	50	1	139	added Quiver, damage was 1 to [261-360]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Shocking	Adds 1 to [433-576] Lightning Damage		76	66	1	139	added Quiver, damage was 1 to [361-480]
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Septic	+6 Poison Damage over 2 seconds		1-41	1	3	140	added max alvl, added Quiver
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Foul	+24 Poison Damage over 2 seconds		10-50	7	2	140	added max alvl, added Quiver, damage was 12 over 3 seconds
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Corrosive	+78 Poison Damage over 2 seconds		20	15	1	140	added Quiver, damage was 80 over 4 seconds
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Toxic	+226 Poison Damage over 2 seconds		35	26	1	140	added Quiver, damage was 150 over 5 seconds
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Pestilent	+384 Poison Damage over 2 seconds		50	37	1	140	was 1, added Quiver, damage was 275 over 6 seconds
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Plague	+366 Poison Damage over 6 seconds		50	37	1	140	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Virulent	+738 Poison Damage over 2 seconds		76	66	1	140	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Infectious	+885 Poison Damage over 2 seconds		76	66	1	140	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Consecrated	+[25-75] to Attack Rating against Undead, +[25-75]% Damage to Undead		1-41	1	4	142	added max alvl
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Pure	+[76-175] to Attack Rating against Undead, +[76-125]% Damage to Undead		15	11	3	142	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Sacred	+[175-250] to Attack Rating against Undead, +[126-200]% Damage to Undead		25	18	2	142	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Hallowed	+[251-325] to Attack Rating against Undead, +[201-275]% Damage to Undead		35	27	1	142	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Divine	+[326-450] to Attack Rating against Undead, +[276-350]% Damage to Undead	1	45	37	1	142	
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Cultist's	20% Chance of Open Wounds, +[30-40] Open Wounds Damage per Second		28-68	25	4	170	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	807	Bloodthirster's	20% Chance of Open Wounds, +[204-285] Open Wounds Damage per Second		48	45	4	170	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)	808	Gorelust's	20% Chance of Open Wounds, +[407-563] Open Wounds Damage per Second		68	65	4	170	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Blood Letting	+1 Life after each Kill		13-53	12	3	200	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Murderous	+[2-5] Life after each Kill		51	44	1	200	new
Scythes	(scy OR 9s8 OR 7s8 OR wsc OR 9wc OR 7wc)		Blood Sucking	+[1-3] Life after each Kill		32	26	2	200	new
Non-class Bows	BOW AND !ZON	531	Gritty	+[0-74] to Maximum Damage (+0.75 per Level)		50	37	7	105	
Non-class Bows	BOW AND !ZON	186	Jagged	+[10-20]% Enhanced Damage		1-41	1	9	105	added max alvl
Non-class Bows	BOW AND !ZON	187	Deadly	+[21-30]% Enhanced Damage		5-45	3	9	105	added max alvl
Non-class Bows	BOW AND !ZON	188	Vicious	+[31-40]% Enhanced Damage		8-48	6	8	105	added max alvl
Non-class Bows	BOW AND !ZON	189	Brutal	+[41-50]% Enhanced Damage		14-54	10	8	105	added max alvl
Non-class Bows	BOW AND !ZON	190	Massive	+[51-65]% Enhanced Damage		20-60	15	7	105	added max alvl
Non-class Bows	BOW AND !ZON	191	Savage	+[66-80]% Enhanced Damage		26	19	7	105	
Non-class Bows	BOW AND !ZON	18	Merciless	+[81-100]% Enhanced Damage		32	24	6	105	
Non-class Bows	BOW AND !ZON	193	Ferocious	+[101-200]% Enhanced Damage		41	33	6	105	
Non-class Bows	BOW AND !ZON	194	Cruel	+[201-300]% Enhanced Damage		51	43	5	105	was 1
Non-class Bows	BOW AND !ZON	753	Visceral	+[301-400]% Enhanced Damage		75	69	2	105	new, increased frequency
Non-class Bows	BOW AND !ZON	26	Bronze	+[10-20] to Attack Rating		1-41	1	8	110	added max alvl, added Helm, Chest, Gloves
Non-class Bows	BOW AND !ZON	27	Iron	+[21-40] to Attack Rating		4-44	3	8	110	added max alvl, added Helm, Chest, Gloves
Non-class Bows	BOW AND !ZON	28	Steel	+[41-60] to Attack Rating		8	6	7	110	added Helm, Chest, Gloves
Non-class Bows	BOW AND !ZON	29	Silver	+[61-80] to Attack Rating		12	9	7	110	added Helm, Chest, Gloves, Quiver
Non-class Bows	BOW AND !ZON	31	Gold	+[81-100] to Attack Rating		17	12	6	110	added Helm, Chest, Gloves, Quiver
Non-class Bows	BOW AND !ZON	32	Platinum	+[101-120] to Attack Rating		22	16	6	110	added Helm, Chest, Gloves, Quiver
Non-class Bows	BOW AND !ZON	33	Meteoric	+[121-150] to Attack Rating		27	20	5	110	added Quiver
Non-class Bows	BOW AND !ZON	245	Strange	+[151-300] to Attack Rating		32	24	5	110	
Non-class Bows	BOW AND !ZON	246	Weird	+[301-450] to Attack Rating	1	37	27	4	110	
Non-class Bows	BOW AND !ZON	34	Sharp	[10-20] to Attack Rating, +[10-20]% Enhanced Damage		5-45	3	9	111	added max alvl
Non-class Bows	BOW AND !ZON	35/258	Fine	[21-40] to Attack Rating, +[21-30]% Enhanced Damage		12-52	9	9	111	added max alvl
Non-class Bows	BOW AND !ZON	36/259	Warrior's	[41-60] to Attack Rating, +[31-40]% Enhanced Damage		19-59	13	8	111	added max alvl
Non-class Bows	BOW AND !ZON		Soldier's	[61-80] to Attack Rating, +[41-50]% Enhanced Damage		27	19	8	111	
Non-class Bows	BOW AND !ZON		Knight's	[81-100] to Attack Rating, +[51-65]% Enhanced Damage		38	30	7	111	
Non-class Bows	BOW AND !ZON		Lord's	[101-120] to Attack Rating, +[66-80]% Enhanced Damage		47	39	6	111	
Non-class Bows	BOW AND !ZON		King's	[121-150] to Attack Rating, +[81-100]% Enhanced Damage		56	48	5	111	
Non-class Bows	BOW AND !ZON		Master's	[151-250] to Attack Rating, +[101-150]% Enhanced Damage		56	48	5	111	
Non-class Bows	BOW AND !ZON		Grandmaster's	[251-300] to Attack Rating, +[151-200]% Enhanced Damage	1	69	61	4	111	
Non-class Bows	BOW AND !ZON		Grandmaster's	+[251-300] to Attack Rating, +[151-200]% Enhanced Damage		69	61	4	111	new
Non-class Bows	BOW AND !ZON		Fool's	+[0-49] to Maximum Damage (+0.5 per Level), +[16-1633] to Attack Rating (+16.5 per Level)		50	37	7	111	
Non-class Bows	BOW AND !ZON		Hawkeye	+[6-594] to Attack Rating (+6 per Level)	1	35	26	7	111	
Non-class Bows	BOW AND !ZON		Visionary	[1-99]% Bonus to Attack Rating (1% per Level)		25	18	1	111	
Non-class Bows	BOW AND !ZON		Screaming	Hit Causes Monster to Flee 12%		10	7	4	113	
Non-class Bows	BOW AND !ZON		Howling	Hit Causes Monster to Flee 18%		16	12	4	113	
Non-class Bows	BOW AND !ZON		Wailing	Hit Causes Monster to Flee 25%	1	24	18	4	113	
Non-class Bows	BOW AND !ZON		Serpent's	+[11-20] to Mana		37-77	27	2	115	split off Boots, Gloves, added max alvl
Non-class Bows	BOW AND !ZON		Azure	Cold Resist +[5-10]%		5-45	3	2	117	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Lapis	Cold Resist +[11-20]%		35	26	2	117	
Non-class Bows	BOW AND !ZON		Cobalt	Cold Resist +[21-30]%		55	41	2	117	
Non-class Bows	BOW AND !ZON		Crimson	Fire Resist +[5-10]%		5-45	3	4	118	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Russet	Fire Resist +[11-20]%		35	26	1	118	
Non-class Bows	BOW AND !ZON		Garnet	Fire Resist +[21-30]%		55	41	1	118	
Non-class Bows	BOW AND !ZON		Tangerine	Lightning Resist +[5-10]%		5-45	3	4	119	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Ocher	Lightning Resist +[11-20]%		35	26	1	119	
Non-class Bows	BOW AND !ZON		Coral	Lightning Resist +[21-30]%		55	41	1	119	
Non-class Bows	BOW AND !ZON		Beryl	Poison Resist +[5-10]%		5-45	3	4	120	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Viridian	Poison Resist +[11-20]%		35	26	1	120	
Non-class Bows	BOW AND !ZON		Jade	Poison Resist +[21-30]%		55	41	1	120	
Non-class Bows	BOW AND !ZON		Triumphant	+1 to Mana after each Kill		3-43	2	4	121	added max alvl, added Chest, Helm, Shield, Quiver
Non-class Bows	BOW AND !ZON		Victorious	+[2-5] to Mana after each Kill		17	12	4	121	added Chest, Helm, Shield, Quiver
Non-class Bows	BOW AND !ZON		Mechanist's	Socketed ([1-2])		10	7	3	122	
Non-class Bows	BOW AND !ZON		Artisan's	Socketed (3)		33	25	2	122	new
Non-class Bows	BOW AND !ZON		Artisan's	Socketed (3)	1	33	25	2	122	new
Non-class Bows	BOW AND !ZON		Artisan's	Socketed (3)	1	33	25	2	122	
Non-class Bows	BOW AND !ZON		Jeweler's	Socketed (4)	1	55	47	1	122	
Non-class Bows	BOW AND !ZON		Lunar	+[25-50] to Attack Rating against Demons, +[10-25]% Damage to Demons		3-43	1	2	123	added max alvl
Non-class Bows	BOW AND !ZON		Arcadian	+[51-100] to Attack Rating against Demons, +[26-50]% Damage to Demons		15-55	11	2	123	added max alvl, added Helm
Non-class Bows	BOW AND !ZON		Unearthly	+[101-150] to Attack Rating against Demons, +[51-100]% Damage to Demons		25	18	1	123	
Non-class Bows	BOW AND !ZON		Astral	+[151-200] to Attack Rating against Demons, +[101-150]% Damage to Demons		35	26	1	123	
Non-class Bows	BOW AND !ZON		Elysian	+[201-300] to Attack Rating against Demons, +[151-200]% Damage to Demons		45	33	1	123	
Non-class Bows	BOW AND !ZON		Celestial	+[301-400] to Attack Rating against Demons, +[201-300]% Damage to Demons	1	55	41	1	123	
Non-class Bows	BOW AND !ZON		Celestial	+[301-400] to Attack Rating against Demons, +[201-300]% Damage to Demons		55	41	1	123	new
Non-class Bows	BOW AND !ZON		Maiden's	+1 to Amazon Skill Levels		30	22	4	125	
Non-class Bows	BOW AND !ZON		Valkyrie's	+2 to Amazon Skill Levels		50	42	2	125	
Non-class Bows	BOW AND !ZON		Fletcher's	+1 to Bow and Crossbow Skills (Amazon Only)		20	15	1	125	added Circlet, Quiver, Amulet
Non-class Bows	BOW AND !ZON		Bowyer's	+2 to Bow and Crossbow Skills (Amazon Only)		40	30	1	125	added Circlet, Quiver, Amulet
Non-class Bows	BOW AND !ZON		Archer's	+3 to Bow and Crossbow Skills (Amazon Only)	1	60	45	1	125	added Circlet, Quiver, Amulet
Non-class Bows	BOW AND !ZON		Archer's	+3 to Bow and Crossbow Skills (Amazon Only)		60	45	1	125	new
Non-class Bows	BOW AND !ZON		Snowy	Adds [20-30] to [64-101] Cold Damage (1 second chill)		25-65	18	3	137	added max alvl, split off Circlet, added Quiver, damage was [6-9] to [19-30]
Non-class Bows	BOW AND !ZON		Shivering	Adds [37-56] to [115-166] Cold Damage (2 second chill)		35	26	2	137	added Quiver, damage was [10-15] to [31-45]
Non-class Bows	BOW AND !ZON		Boreal	Adds [46-62] to [131-256] Cold Damage (3 second chill)		50	40	1	137	added Quiver, damage was [16-23] to [46-90]
Non-class Bows	BOW AND !ZON		Hibernal	Adds [60-112] to [226-348] Cold Damage (4 second chill)		70	60	1	137	added Quiver, damage was [24-45] to [91-140]
Non-class Bows	BOW AND !ZON		Fiery	Adds [28-43] to [53-103] Fire Damage		25-65	18	3	138	added max alvl, split off Circlet, added Quiver, damage was [16-25] to [31-60]
Non-class Bows	BOW AND !ZON		Smoldering	Adds [47-72] to [109-161] Fire Damage		35	26	2	138	added Quiver, damage was [26-50] to [61-90]
Non-class Bows	BOW AND !ZON		Smoking	Adds [81-128] to [145-208] Fire Damage		47	37	1	138	added Quiver, damage was [51-80] to [91-130]
Non-class Bows	BOW AND !ZON		Flaming	Adds [138-204] to [224-306] Fire Damage		61	51	1	138	added Quiver, damage was [81-120] to [131-180]
Non-class Bows	BOW AND !ZON		Scorching	Adds [217-306] to [325-432] Fire Damage		77	67	1	138	added Quiver, damage was [121-170] to [181-240]
Non-class Bows	BOW AND !ZON		Static	Adds 1 to [49-120] Lightning Damage		25-65	18	3	139	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Glowing	Adds 1 to [121-180] Lightning Damage		34	25	2	139	added Quiver
Non-class Bows	BOW AND !ZON		Buzzing	Adds 1 to [181-260] Lightning Damage		46	36	1	139	added Quiver
Non-class Bows	BOW AND !ZON		Arcing	Adds 1 to [287-396] Lightning Damage		60	50	1	139	added Quiver, damage was 1 to [261-360]
Non-class Bows	BOW AND !ZON		Shocking	Adds 1 to [433-576] Lightning Damage		76	66	1	139	added Quiver, damage was 1 to [361-480]
Non-class Bows	BOW AND !ZON		Septic	+6 Poison Damage over 2 seconds		1-41	1	3	140	added max alvl, added Quiver
Non-class Bows	BOW AND !ZON		Foul	+24 Poison Damage over 2 seconds		10-50	7	2	140	added max alvl, added Quiver, damage was 12 over 3 seconds
Non-class Bows	BOW AND !ZON		Corrosive	+78 Poison Damage over 2 seconds		20	15	1	140	added Quiver, damage was 80 over 4 seconds
Non-class Bows	BOW AND !ZON		Toxic	+226 Poison Damage over 2 seconds		35	26	1	140	added Quiver, damage was 150 over 5 seconds
Non-class Bows	BOW AND !ZON		Pestilent	+384 Poison Damage over 2 seconds		50	37	1	140	was 1, added Quiver, damage was 275 over 6 seconds
Non-class Bows	BOW AND !ZON		Plague	+366 Poison Damage over 6 seconds		50	37	1	140	new
Non-class Bows	BOW AND !ZON		Virulent	+738 Poison Damage over 2 seconds		76	66	1	140	new
Non-class Bows	BOW AND !ZON		Consecrated	+[25-75] to Attack Rating against Undead, +[25-75]% Damage to Undead		1-41	1	4	142	added max alvl
Non-class Bows	BOW AND !ZON		Pure	+[76-175] to Attack Rating against Undead, +[76-125]% Damage to Undead		15	11	3	142	
Non-class Bows	BOW AND !ZON		Sacred	+[175-250] to Attack Rating against Undead, +[126-200]% Damage to Undead		25	18	2	142	
Non-class Bows	BOW AND !ZON		Hallowed	+[251-325] to Attack Rating against Undead, +[201-275]% Damage to Undead		35	27	1	142	
Non-class Bows	BOW AND !ZON		Divine	+[326-450] to Attack Rating against Undead, +[276-350]% Damage to Undead	1	45	37	1	142	
Non-class Bows	BOW AND !ZON		Divine	+[326-450] to Attack Rating against Undead, +[276-350]% Damage to Undead		45	37	1	142	new
Non-class Bows	BOW AND !ZON		Cultist's	20% Chance of Open Wounds, +[30-40] Open Wounds Damage per Second		28-68	25	4	170	new
Non-class Bows	BOW AND !ZON	807	Bloodthirster's	20% Chance of Open Wounds, +[204-285] Open Wounds Damage per Second		48	45	4	170	new
Non-class Bows	BOW AND !ZON	808	Gorelust's	20% Chance of Open Wounds, +[407-563] Open Wounds Damage per Second		68	65	4	170	new
Non-class Bows	BOW AND !ZON		Blood Letting	+1 Life after each Kill		13-53	12	3	200	new
Non-class Bows	BOW AND !ZON		Murderous	+[2-5] Life after each Kill		51	44	1	200	new
Non-class Bows	BOW AND !ZON		Blood Sucking	+[1-3] Life after each Kill		32	26	2	200	new
Non-class Bows	BOW AND !ZON	822	Sizzling	-[2-4] to Enemy Fire Resistance		10-29	8	2	171	new
Non-class Bows	BOW AND !ZON	823	Singeing	-[4-6] to Enemy Fire Resistance		30-59	26	2	171	new
Non-class Bows	BOW AND !ZON	824	Infernal	-[6-10] to Enemy Fire Resistance		60	53	2	171	new
Non-class Bows	BOW AND !ZON	825	Frigid	-[2-4] to Enemy Cold Resistance		10-29	8	2	171	new
Non-class Bows	BOW AND !ZON	826	Frostbitten	-[4-6] to Enemy Cold Resistance		30-59	26	2	171	new
Non-class Bows	BOW AND !ZON	827	Subzero	-[6-10] to Enemy Cold Resistance		60	53	2	171	new
Amazon Bows	BOW AND ZON	531	Gritty	+[0-74] to Maximum Damage (+0.75 per Level)		50	37	7	105	
Amazon Bows	BOW AND ZON	186	Jagged	+[10-20]% Enhanced Damage		1-41	1	9	105	added max alvl
Amazon Bows	BOW AND ZON	187	Deadly	+[21-30]% Enhanced Damage		5-45	3	9	105	added max alvl
Amazon Bows	BOW AND ZON	188	Vicious	+[31-40]% Enhanced Damage		8-48	6	8	105	added max alvl
Amazon Bows	BOW AND ZON	189	Brutal	+[41-50]% Enhanced Damage		14-54	10	8	105	added max alvl
Amazon Bows	BOW AND ZON	190	Massive	+[51-65]% Enhanced Damage		20-60	15	7	105	added max alvl
Amazon Bows	BOW AND ZON	191	Savage	+[66-80]% Enhanced Damage		26	19	7	105	
Amazon Bows	BOW AND ZON	18	Merciless	+[81-100]% Enhanced Damage		32	24	6	105	
Amazon Bows	BOW AND ZON	193	Ferocious	+[101-200]% Enhanced Damage		41	33	6	105	
Amazon Bows	BOW AND ZON	194	Cruel	+[201-300]% Enhanced Damage		51	43	5	105	was 1
Amazon Bows	BOW AND ZON	753	Visceral	+[301-400]% Enhanced Damage		75	69	2	105	new, increased frequency
Amazon Bows	BOW AND ZON	26	Bronze	+[10-20] to Attack Rating		1-41	1	8	110	added max alvl, added Helm, Chest, Gloves
Amazon Bows	BOW AND ZON	27	Iron	+[21-40] to Attack Rating		4-44	3	8	110	added max alvl, added Helm, Chest, Gloves
Amazon Bows	BOW AND ZON	28	Steel	+[41-60] to Attack Rating		8	6	7	110	added Helm, Chest, Gloves
Amazon Bows	BOW AND ZON	29	Silver	+[61-80] to Attack Rating		12	9	7	110	added Helm, Chest, Gloves, Quiver
